__time,/eta_hat/lat,/eta_hat/lon,/eta_hat/phi,/eta_hat/psi,/eta_hat/theta,/eta_hat/z,/eta_setpoint/lat,/eta_setpoint/lon,/eta_setpoint/phi,/eta_setpoint/psi,/eta_setpoint/theta,/eta_setpoint/z,/nu_hat/p,/nu_hat/q,/nu_hat/r,/nu_hat/u,/nu_hat/v,/nu_hat/w,/nu_setpoint/p,/nu_setpoint/q,/nu_setpoint/r,/nu_setpoint/u,/nu_setpoint/v,/nu_setpoint/w,/thruster_1_feedback/active,/thruster_1_feedback/azimuth_deg,/thruster_1_feedback/error,/thruster_1_feedback/pitch,/thruster_1_feedback/rps,/thruster_1_feedback/thruster_id,/thruster_1_setpoints/active,/thruster_1_setpoints/azimuth_deg,/thruster_1_setpoints/error,/thruster_1_setpoints/pitch,/thruster_1_setpoints/rps,/thruster_1_setpoints/thruster_id,/thruster_2_feedback/active,/thruster_2_feedback/azimuth_deg,/thruster_2_feedback/error,/thruster_2_feedback/pitch,/thruster_2_feedback/rps,/thruster_2_feedback/thruster_id,/thruster_2_setpoints/active,/thruster_2_setpoints/azimuth_deg,/thruster_2_setpoints/error,/thruster_2_setpoints/pitch,/thruster_2_setpoints/rps,/thruster_2_setpoints/thruster_id
1732792777.866703,62.469867706,6.239663601,0.070582040,2.999996662,0.000000000,0.086110085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792777.871712,,,,,,,,,,,,,0.000000000,0.000000000,-0.082589366,0.442976624,0.121367708,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792777.947854,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.095000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792777.951667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.088333333,2.000000000,,,,,,
1732792777.954269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.563643941,1.000000000,,,,,,,,,,,,
1732792777.955294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.378713543,2.000000000
1732792777.960526,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792777.960569,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792777.962759,,,,,,,,,,,,,0.000000000,0.000000000,-0.081953146,0.447645932,0.120953672,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792777.962806,62.469867706,6.239663601,0.070037544,2.998805046,0.000000000,0.085445806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.047781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.088333333,2.000000000,,,,,,
1732792778.047843,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.095000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.051634,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.051675,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.055757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.550527282,1.000000000,,,,,,,,,,,,
1732792778.055800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.395857787,2.000000000
1732792778.069015,,,,,,,,,,,,,0.000000000,0.000000000,-0.081725799,0.451946229,0.120551869,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.069061,62.469867706,6.239664078,0.000000000,2.990632534,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.147951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.088333333,2.000000000,,,,,,
1732792778.147997,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.095000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.149724,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.149765,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.154770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.699467884,1.000000000,,,,,,,,,,,,
1732792778.155055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.400647374,2.000000000
1732792778.169995,62.469867706,6.239664078,0.072961286,2.989847660,0.000000000,0.089012764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.173783,,,,,,,,,,,,,0.000000000,0.000000000,-0.080811068,0.456381947,0.120175220,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.247736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.247776,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.254404,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.254456,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.263672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.667545770,1.000000000,,,,,,,,,,,,
1732792778.263856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.428964321,2.000000000
1732792778.271713,,,,,,,,,,,,,0.000000000,0.000000000,-0.080424853,0.460981429,0.120487176,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.271785,62.469867706,6.239664078,0.000000000,2.981805086,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.350719,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.350843,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.350878,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.351241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.366635,62.469863892,6.239664078,0.077826947,2.981649160,0.000000000,0.094948873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.368257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.805640271,1.000000000,,,,,,,,,,,,
1732792778.368302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.442182491,2.000000000
1732792778.372702,,,,,,,,,,,,,0.000000000,0.000000000,-0.079387225,0.465168566,0.120071672,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.447660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.447837,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.450664,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.450752,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.466186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.757671623,1.000000000,,,,,,,,,,,,
1732792778.466264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.475176407,2.000000000
1732792778.470716,,,,,,,,,,,,,0.000000000,0.000000000,-0.078664325,0.469814509,0.120379351,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.470788,62.469863892,6.239664078,0.074858740,2.981268644,0.000000000,0.091327660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.547447,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.547577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.555693,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.555740,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.561644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.725835750,1.000000000,,,,,,,,,,,,
1732792778.568716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.495251835,2.000000000
1732792778.574648,62.469863892,6.239664555,0.074017636,2.980856419,0.000000000,0.090301521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.576172,,,,,,,,,,,,,0.000000000,0.000000000,-0.078138351,0.474897087,0.120195664,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.649637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.649686,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.649704,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.649718,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.657362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.701491190,1.000000000,,,,,,,,,,,,
1732792778.657402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.506800997,2.000000000
1732792778.663669,62.469863892,6.239664555,0.071986161,2.980279922,0.000000000,0.087823115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.664804,,,,,,,,,,,,,0.000000000,0.000000000,-0.077752084,0.479440928,0.119998805,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.747446,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.747576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.752840,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.753600,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.757329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.688711324,1.000000000,,,,,,,,,,,,
1732792778.757670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.515114794,2.000000000
1732792778.765239,62.469863892,6.239664555,0.072475493,2.979783058,0.000000000,0.088420101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.767690,,,,,,,,,,,,,0.000000000,0.000000000,-0.077443436,0.483517349,0.119789831,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.847432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.847495,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.858563,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.858630,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.866725,,,,,,,,,,,,,0.000000000,0.000000000,-0.077205338,0.487173349,0.119569086,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.866793,62.469863892,6.239665031,0.069970354,2.979059458,0.000000000,0.085363835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.868340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.679471049,1.000000000,,,,,,,,,,,,
1732792778.868405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.521987360,2.000000000
1732792778.947776,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792778.947966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792778.956113,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.956219,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.957020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.679655625,1.000000000,,,,,,,,,,,,
1732792778.957106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.527781420,2.000000000
1732792778.973732,,,,,,,,,,,,,0.000000000,0.000000000,-0.077278979,0.490472883,0.119337626,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792778.973785,62.469863892,6.239665031,0.000000000,2.971331596,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.048016,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.048255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792779.051930,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.051972,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.059826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.839779851,1.000000000,,,,,,,,,,,,
1732792779.059882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.531533857,2.000000000
1732792779.081788,,,,,,,,,,,,,0.000000000,0.000000000,-0.076582097,0.493976265,0.119110353,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.081840,62.469863892,6.239665031,0.076868452,2.971360207,0.000000000,0.093779512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.151799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792779.151854,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.151878,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.151898,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.162788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.805620792,1.000000000,,,,,,,,,,,,
1732792779.162838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.553500363,2.000000000
1732792779.166678,62.469863892,6.239665031,0.000000000,2.963719606,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.170722,,,,,,,,,,,,,0.000000000,0.000000000,-0.076406278,0.497657299,0.119363129,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.253199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792779.253250,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.255615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.951360689,1.000000000,,,,,,,,,,,,
1732792779.255642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.568466820,2.000000000
1732792779.261249,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.261882,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.269732,62.469860077,6.239665031,0.083782360,2.964546680,0.000000000,0.102214478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.282684,,,,,,,,,,,,,0.000000000,0.000000000,-0.075512476,0.501708269,0.119626120,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.357719,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.358378,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.364341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.891284105,1.000000000,,,,,,,,,,,,
1732792779.364392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.594055653,2.000000000
1732792779.373760,,,,,,,,,,,,,0.000000000,0.000000000,-0.074947543,0.506201625,0.119492434,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.373812,62.469860077,6.239665031,0.079429634,2.964994907,0.000000000,0.096904159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.425061,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.511666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.425208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.260000000,2.000000000,,,,,,
1732792779.455716,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.455755,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.455932,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.726666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.456061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.590000000,2.000000000,,,,,,
1732792779.457075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.850789154,1.000000000,,,,,,,,,,,,
1732792779.457186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.607287930,2.000000000
1732792779.469844,62.469860077,6.239665508,0.077113897,2.965248108,0.000000000,0.094078951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.470114,,,,,,,,,,,,,0.000000000,0.000000000,-0.074582160,0.510100484,0.119335689,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.547421,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.726666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.547634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.590000000,2.000000000,,,,,,
1732792779.554318,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.554363,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.563038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.824719421,1.000000000,,,,,,,,,,,,
1732792779.563086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.615549087,2.000000000
1732792779.566642,,,,,,,,,,,,,0.000000000,0.000000000,-0.074343748,0.513488233,0.119158171,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.566703,62.469860077,6.239665508,0.075098090,2.965323448,0.000000000,0.091619670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.648720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.590000000,2.000000000,,,,,,
1732792779.648763,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.726666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.658662,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.658699,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.669072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.809505952,1.000000000,,,,,,,,,,,,
1732792779.669128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.621090320,2.000000000
1732792779.676747,62.469860077,6.239665508,0.073818408,2.965287209,0.000000000,0.090058453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.680653,,,,,,,,,,,,,0.000000000,0.000000000,-0.074180998,0.516438305,0.118961856,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.750677,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.726666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792779.750720,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.028887987,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.750735,,,,,,,0.000000000,0.000000000,0.000000000,2.583087206,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.750855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.590000000,2.000000000,,,,,,
1732792779.754093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.801363391,1.000000000,,,,,,,,,,,,
1732792779.754248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.625374286,2.000000000
1732792779.764668,62.469860077,6.239665985,0.073191382,2.965200186,0.000000000,0.089293487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.765550,,,,,,,,,,,,,0.000000000,0.000000000,-0.074062176,0.519011438,0.118748359,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792779.847425,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.726666667,1.000000000,,,,,,,,,,,,,,,,,,
