timestamp,rpm_port,rpm_stb,temp_port,temp_stb,power_port,power_stb,total_power,battery_count,current_mode,current_fuel_capacity,fx,fz
1730722456.8498588,62.46965715,6.239297083333334,273.321,1.022,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722456.9498675,62.46965711666667,6.2392969,273.381,0.592,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722457.0498784,62.46965715,6.239296683333333,273.354,-0.839,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722457.1498847,62.46965721666667,6.239296466666667,273.236,-1.1,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722457.2498708,62.469657233333336,6.239296266666667,273.176,0.061,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722457.3498712,62.469657266666665,6.2392960833333335,273.18,-0.128,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722457.449856,62.4696573,6.23929595,273.131,-0.287,0.0,298.86,0.0,10.1,0.0,72.6,-1,0.0,0.0,0.0
1730722457.5498683,62.46965735,6.2392958,273.057,-0.85,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722457.6498542,62.46965743333333,6.239295766666666,273.014,-0.626,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722457.750055,62.469657516666665,6.239295733333333,273.081,1.263,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722457.849858,62.4696576,6.2392957000000004,273.132,0.47,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722457.949874,62.46965768333333,6.239295666666667,273.19,0.577,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.0498726,62.46965775,6.239295616666666,273.302,1.05,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.1498575,62.46965781666667,6.239295566666667,273.305,-0.126,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.2498775,62.46965788333333,6.239295516666667,273.356,0.148,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.349881,62.46965795,6.239295483333334,273.401,0.053,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.4498537,62.46965801666666,6.239295416666667,273.435,0.187,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.5498548,62.4696581,6.239295333333334,273.417,-0.971,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.6498504,62.46965813333333,6.2392952,273.322,-0.991,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722458.7500925,62.469658233333334,6.2392950166666665,273.359,-0.032,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722458.849869,62.46965831666667,6.2392948666666666,273.439,1.215,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722458.9498613,62.46965838333333,6.239294666666667,273.554,1.48,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722459.0498676,62.469658466666665,6.239294516666667,273.713,1.517,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722459.1498842,62.46965848333333,6.2392944,273.783,-0.095,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722459.2498724,62.46965851666667,6.2392943,273.71,-0.535,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722459.349862,62.46965855,6.239294233333333,273.688,-0.019,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722459.4498565,62.469658583333334,6.239294216666667,273.643,-0.91,0.0,298.86,0.0,0.0,0.0,9.6,-1,0.0,0.0,0.0
1730722459.5498717,62.46965863333333,6.2392942,273.523,-0.678,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722459.6498647,62.46965865,6.239294133333333,273.44,-0.793,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722459.749974,62.469658683333336,6.239294116666667,273.325,-1.188,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722459.8498552,62.4696587,6.239294083333333,273.296,-0.291,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722459.9498756,62.469658716666665,6.239294016666666,273.269,-0.336,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.0498722,62.469658716666665,6.239293983333333,273.244,-0.053,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.1498647,62.46965875,6.239293933333333,273.325,0.098,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.2498522,62.4696588,6.239293833333333,273.333,0.021,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.3500228,62.46965885,6.2392937,273.43,1.386,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.4499967,62.46965888333333,6.23929355,273.537,1.459,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.5499327,62.469658966666664,6.2392934,273.474,-0.541,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.6499052,62.46965901666667,6.239293233333333,273.393,-0.746,0.0,298.86,0.0,0.0,0.0,147.9,-1,0.0,0.0,0.0
1730722460.7500894,62.469659033333336,6.239293,273.378,-0.028,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722460.8499558,62.469659066666665,6.239292816666667,273.29,-1.691,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722460.949956,62.46965911666667,6.23929265,273.178,-1.355,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722461.0498724,62.46965913333333,6.239292483333333,272.982,-1.386,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722461.1498766,62.46965911666667,6.2392923,273.015,0.68,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722461.249957,62.46965911666667,6.2392921333333335,272.961,-0.905,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722461.3499467,62.46965913333333,6.239292,272.886,-0.705,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722461.449852,62.46965911666667,6.2392919,272.901,0.685,0.0,298.86,0.0,13.0,0.0,84.9,-1,0.0,0.0,0.0
1730722461.5498736,62.46965913333333,6.239291783333333,272.784,-1.641,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722461.6498728,62.469659166666666,6.239291716666667,272.716,-0.307,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722461.749981,62.46965915,6.23929155,272.653,-0.599,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722461.84992,62.46965915,6.239291433333333,272.638,0.052,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722461.9499073,62.469659166666666,6.239291266666667,272.648,0.691,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.0500073,62.46965915,6.239291083333334,272.622,-0.211,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.1498802,62.46965913333333,6.2392909,272.646,0.078,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.2498677,62.46965911666667,6.2392907,272.623,-0.256,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.349949,62.46965908333333,6.239290483333333,272.575,-0.823,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.450013,62.46965908333333,6.23929025,272.574,0.141,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.549917,62.46965908333333,6.239290033333333,272.603,0.307,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.6498687,62.4696591,6.23928995,272.524,-0.979,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722462.7499335,62.46965913333333,6.239289883333333,272.441,-1.682,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722462.8498611,62.46965915,6.239289783333334,272.319,-1.005,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722462.9499424,62.46965915,6.239289683333333,272.294,-0.069,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722463.050124,62.46965913333333,6.2392896166666665,272.339,0.218,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722463.149876,62.46965913333333,6.239289533333333,272.358,0.42,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722463.2500951,62.46965915,6.23928945,272.421,0.517,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722463.3499324,62.469659183333334,6.2392894,272.338,-1.073,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722463.4498553,62.4696592,6.239289416666667,272.214,-1.72,0.0,298.86,0.0,0.0,0.0,24.6,-1,0.0,0.0,0.0
1730722463.5498705,62.4696592,6.2392893,272.126,-0.052,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722463.6498692,62.46965923333333,6.239289233333333,272.092,-0.521,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722463.7502167,62.46965926666667,6.2392892,272.068,-0.007,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722463.8498898,62.469659316666664,6.239289133333333,272.148,0.851,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722463.9499545,62.46965935,6.239289033333334,272.232,0.978,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.0499794,62.46965936666667,6.239288883333334,272.222,0.017,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.1499245,62.46965936666667,6.23928885,272.373,1.781,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.249939,62.46965936666667,6.2392887833333335,272.534,0.693,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.3498776,62.4696594,6.2392887,272.527,-0.499,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.4499419,62.469659433333334,6.239288666666667,272.548,0.173,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.549944,62.46965946666667,6.2392886333333335,272.398,-2.373,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.6498644,62.46965948333333,6.239288616666666,272.297,-0.147,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.750081,62.46965948333333,6.239288683333333,272.398,1.463,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.8499105,62.46965946666667,6.2392887,272.524,1.222,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722464.9498527,62.46965945,6.2392887833333335,272.652,1.074,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.0498776,62.46965946666667,6.2392889333333335,272.737,0.007,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.1498873,62.46965948333333,6.239289083333333,272.754,0.823,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.2498755,62.46965948333333,6.239289216666666,272.874,0.611,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.3498669,62.46965951666667,6.239289383333333,272.835,-1.339,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.4498744,62.46965955,6.2392895,272.727,-1.011,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.5499756,62.46965955,6.239289566666667,272.773,1.166,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.6499524,62.46965951666667,6.239289583333333,273.031,2.69,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.750075,62.4696595,6.239289583333333,273.259,2.294,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.850024,62.46965951666667,6.239289566666667,273.321,0.294,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722465.9499629,62.46965955,6.239289516666667,273.377,0.685,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.0499423,62.46965955,6.23928945,273.525,1.73,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.1502485,62.469659566666664,6.23928935,273.559,-0.214,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.250065,62.469659566666664,6.23928925,273.569,-0.175,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.350018,62.469659566666664,6.239289133333333,273.6,0.605,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.4504244,62.46965955,6.239289066666666,273.667,0.834,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.5500693,62.469659533333335,6.23928905,273.82,1.514,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.650019,62.46965955,6.239289066666666,273.923,0.654,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.750098,62.46965958333333,6.239289083333333,273.891,-0.707,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.850018,62.4696596,6.23928915,273.903,0.336,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722466.950023,62.46965961666667,6.239289233333333,273.984,0.936,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722467.050029,62.46965961666667,6.2392893166666665,274.165,1.884,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722467.149917,62.46965961666667,6.2392894,274.306,1.361,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722467.2500732,62.46965958333333,6.2392894666666665,274.522,2.075,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722467.3500216,62.469659566666664,6.23928955,274.678,1.346,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722467.4500403,62.46965958333333,6.239289633333334,274.757,0.698,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722467.5499847,62.46965958333333,6.239289666666667,274.83,0.672,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722467.6503506,62.4696596,6.23928955,274.825,-0.3,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722467.7500718,62.4696596,6.239289433333333,274.938,1.831,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722467.850056,62.46965958333333,6.239289266666667,275.172,1.87,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722467.9499054,62.46965958333333,6.239289066666666,275.354,1.702,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.0500185,62.46965961666667,6.239288866666667,275.466,0.8,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.1500497,62.46965965,6.23928865,275.466,0.055,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.2503371,62.469659666666665,6.239288416666667,275.539,0.776,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.349951,62.46965971666667,6.239288233333333,275.532,-0.05,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.4498894,62.46965973333333,6.239288033333334,275.475,-0.464,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.549868,62.46965973333333,6.23928785,275.474,-0.133,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.6500149,62.46965973333333,6.239287683333333,275.471,0.74,0.0,298.86,0.0,0.0,0.0,24.0,-1,0.0,0.0,0.0
1730722468.7499156,62.4696597,6.23928755,275.553,1.17,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722468.8498714,62.46965968333333,6.23928745,275.641,0.526,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722468.9498591,62.4696597,6.239287383333333,275.663,0.132,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722469.050938,62.4696597,6.2392872666666666,275.627,-0.577,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722469.149975,62.4696597,6.239287216666667,275.612,-0.138,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722469.2501743,62.46965971666667,6.23928715,275.656,0.146,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722469.3498662,62.46965973333333,6.2392870333333335,275.651,0.123,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722469.4499576,62.469659766666666,6.239286916666667,275.694,0.215,0.0,298.86,0.0,0.0,0.0,157.6,-1,0.0,0.0,0.0
1730722469.5500672,62.469659783333334,6.239286783333333,275.813,1.197,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722469.6498725,62.4696598,6.23928655,275.889,0.557,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722469.749884,62.46965983333333,6.23928625,275.943,0.235,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722469.849962,62.46965986666667,6.23928595,275.854,-0.507,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722469.9500291,62.4696599,6.239285616666667,275.9,0.327,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.050047,62.46965995,6.239285333333333,275.776,-0.947,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.1498709,62.46965995,6.23928505,275.783,0.292,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.250021,62.46965996666667,6.2392848,275.771,-0.256,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.3500853,62.46965998333334,6.239284566666667,275.838,1.248,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.4500487,62.46965998333334,6.239284366666666,275.956,1.165,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.550054,62.46966,6.23928415,275.988,-0.148,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.6499119,62.46966,6.239284016666667,275.897,-0.639,0.0,298.86,0.0,19.4,0.0,0.0,-1,0.0,0.0,0.0
1730722470.7500954,62.469660016666666,6.2392839,275.788,-1.237,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722470.8500435,62.469660016666666,6.2392838,275.718,-0.45,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722470.9500341,62.46966,6.239283716666667,275.737,0.138,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722471.0500422,62.46965995,6.239283583333333,275.816,0.957,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722471.149902,62.469659916666664,6.239283533333333,275.886,0.303,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722471.2498932,62.469659916666664,6.2392835,275.847,-0.606,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722471.3498795,62.4696599,6.23928345,275.814,0.243,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722471.4498663,62.4696599,6.239283366666666,275.762,-0.29,0.0,298.86,0.0,91.3,0.0,0.0,-1,0.0,0.0,0.0
1730722471.5498927,62.469659883333335,6.23928325,275.748,0.052,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722471.6498666,62.469659883333335,6.239283216666666,275.776,0.669,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722471.7498932,62.46965986666667,6.23928315,275.924,1.742,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722471.8498685,62.46965986666667,6.23928305,275.987,0.304,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722471.949887,62.469659883333335,6.23928295,276.008,0.505,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.0499063,62.469659883333335,6.239282833333333,276.03,0.342,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.1498692,62.469659883333335,6.239282816666667,276.009,-0.424,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.2498739,62.469659916666664,6.239282833333333,275.974,-0.289,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.349882,62.46965993333333,6.239282833333333,275.955,0.138,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.4498734,62.46965993333333,6.2392828,276.025,0.982,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.549858,62.469659916666664,6.2392828,276.137,1.155,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.649853,62.469659916666664,6.23928285,276.185,0.458,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722472.7499032,62.469659916666664,6.239282883333333,276.153,-0.566,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722472.8498826,62.46965993333333,6.23928295,276.139,0.413,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722472.9498699,62.469659916666664,6.239283,276.118,-0.666,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722473.0498784,62.469659916666664,6.2392831,276.078,-0.432,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722473.1498876,62.469659916666664,6.239283133333333,276.036,-0.095,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722473.2498665,62.4696599,6.239283166666667,276.083,0.911,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722473.3498788,62.4696599,6.2392832333333335,276.209,1.357,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722473.449868,62.46965993333333,6.239283333333334,276.209,-0.046,0.0,298.86,0.0,38.7,0.0,0.0,-1,0.0,0.0,0.0
1730722473.5498784,62.46965996666667,6.2392834,276.138,-1.176,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722473.6498725,62.469660016666666,6.239283533333333,276.054,-0.857,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722473.7498882,62.46966005,6.239283666666667,275.981,0.055,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722473.849875,62.46966008333333,6.239283816666667,276.016,0.15,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722473.949877,62.469660133333335,6.239283983333333,276.023,-0.114,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.0498748,62.469660166666664,6.2392841,276.108,0.867,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.149877,62.46966018333333,6.239284183333333,276.102,-0.09,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.2498722,62.469660233333336,6.23928435,276.052,-0.545,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.3499002,62.4696603,6.239284483333333,276.046,-0.048,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.449864,62.469660366666666,6.2392846833333335,275.902,-1.291,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.5498705,62.46966041666667,6.23928485,275.878,0.201,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.6498756,62.46966041666667,6.2392849833333335,275.938,0.89,0.0,298.86,0.0,79.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.7498856,62.46966043333333,6.2392851,276.096,1.666,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.8498871,62.46966046666667,6.23928525,276.109,-0.243,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722474.949862,62.4696605,6.239285433333333,275.99,-1.447,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.0498855,62.469660516666664,6.239285583333333,275.948,-0.143,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.1498947,62.469660516666664,6.239285766666667,275.92,-0.309,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.2498703,62.4696605,6.239285983333334,275.925,0.588,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.349888,62.46966046666667,6.239286216666667,276.046,1.685,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.449865,62.46966045,6.2392865,276.119,0.149,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.5498874,62.46966043333333,6.239286783333333,276.088,-0.492,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.6498754,62.46966043333333,6.23928695,276.059,-0.205,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.7498672,62.469660383333334,6.2392872,276.082,0.322,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.84988,62.469660366666666,6.23928745,276.138,0.65,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722475.9498854,62.46966035,6.23928775,276.163,0.613,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722476.0498662,62.46966033333333,6.239288033333334,276.167,-0.48,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722476.1498723,62.4696603,6.2392883333333335,276.222,0.774,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722476.249862,62.46966025,6.239288566666667,276.291,0.557,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
1730722476.3498967,62.46966021666667,6.2392888,276.366,0.87,0.0,298.86,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0
